,fecha,tweets
1180,2020-04-02 22:58:08,"RT @robinrobles: #ALERTA otro caso, con datos claros y detalles de la ubicación, es imprescindible retirar ese cuerpo. Es un foco de contag…"
1181,2020-04-02 22:58:06,RT @rolandoteleSUR: El drama de #Guayaquil. Así fue el manejo de la crisis del nuevo #coronavirus #Covid_19 por los políticos de #Guayas. S…
1182,2020-04-02 22:57:55,"@ECUADORCHEQUEA Estos manes son iluminados. Que poder tan divino les concedieron, decidir que es verdad y que no! S… https://t.co/He8MS8R7kP"
1183,2020-04-02 22:57:44,RT @EcuadorVideo: Guayaquil y sus moradores en la ciudadela 13 y la F proceden por su cuenta poner el cal al fallecido cuerpo de 4 días por…
1184,2020-04-02 22:57:43,RT @LEXKANDER: #EcuadorEnEmergencia que pena que el mundo nos vea así. 😣 https://t.co/bdLv8VUSO4
1185,2020-04-02 22:57:42,"RT @EcuadorVideo: Situación muy triste en la que un joven pide desesperado   atención para su madre por su estado de emergencia, y le niega…"
1186,2020-04-02 22:57:35,RT @DanielLoyaT: Hay que empezar a replantear nuestras prioridades. #EcuadorEnEmergencia #COVID2019Ec #QuedateEnCasa https://t.co/HNx65u17Mi
1187,2020-04-02 22:57:35,RT @DanielLoyaT: Hay que empezar a replantear nuestras prioridades. #EcuadorEnEmergencia #COVID2019Ec #QuedateEnCasa https://t.co/HNx65u17Mi
1188,2020-04-02 22:57:33,"RT @rolandoteleSUR: #Guayaquil, la ciudad con más contagiados que países enteros. Vea cómo  políticos de #Ecuador improvisaron con la salud…"
1189,2020-04-02 22:57:26,RT @CarmenN02585091: #EcuadorEnEmergencia 🔊De verdad que duele‼️Personas muriendo en la calle a consecuencia del #COVID19. Qué pena‼️Nada m…
1190,2020-04-02 22:57:25,RT @Jay_Clandestino: @RubenLoor16 @soyfdelrincon No le alcanzó el cheque de rueditas a este asqueroso de Fernandito golpea mujeres. Diciend…
1191,2020-04-02 22:57:17,"RT @EcuadorVideo: Situación muy triste en la que un joven pide desesperado   atención para su madre por su estado de emergencia, y le niega…"
1192,2020-04-02 22:57:09,RT @taniasandinista: La situación en #GuayaquilEnEmergencia indigna a cualquiera. Aún cuando hayan personas q digan q al publicar lo sucedi…
1193,2020-04-02 22:57:09,"RT @EcuadorVideo: Situación muy triste en la que un joven pide desesperado   atención para su madre por su estado de emergencia, y le niega…"
1194,2020-04-02 22:57:04,RT @martha81186631: compartelo #ElPeorGobiernoDeLaHistoria #Ecuador #CuarentenaNacional #SOSEcuador #CoronavirusEcuador #EcuadorEnEmergenci…
1195,2020-04-02 22:56:58,RT @fotoecocultura: Imágenes fuertes de #Ecuador el pueblo ecuatoriano muere en las calles por el #COVID19 y el Gobierno no hace nada para…
1196,2020-04-02 22:56:49,"RT @bytati_: Viene a darnos lecciones de humanismo el Presidente que decidió pagar 324 millones en deuda externa, en lugar de comprar kits…"
1197,2020-04-02 22:56:40,RT @AndresDelgadoEC: Ya salió la gaceta epidemiológica actualizada. Se ve mejor los datos ahora que han procesado varias muestras represada…
1198,2020-04-02 22:56:40,RT @consuemary: Alguien sabe si existe algo parecido para los profesionales de la comunicación social??? Digo algo así como: juro informar…
1199,2020-04-02 22:56:37,"RT @saladeprensafsa: 🇦🇷ARGENTINA QUEDATE EN CASA 🙏🙏🙏

TRISTEZA TOTAL En #Ecuador Por falta de asistencia por el Coronavirus. El sistema de…"
1200,2020-04-02 22:56:23,RT @CarmenN02585091: #EcuadorEnEmergencia 🔊De verdad que duele‼️Personas muriendo en la calle a consecuencia del #COVID19. Qué pena‼️Nada m…
1201,2020-04-02 22:56:22,"RT @robinrobles: #ALERTA otro caso, con datos claros y detalles de la ubicación, es imprescindible retirar ese cuerpo. Es un foco de contag…"
1202,2020-04-02 22:56:21,"RT @iosoyjctorres: Estimado de infectados por fecha:

Proyección en base a daos hasta el 23 de marzo. Los números difícilmente se equivocan…"
1203,2020-04-02 22:56:21,RT @bytati_: El propio Presidente Moreno desmiente las cifras oficiales presentadas por el COE. Aclara que ahora recogen 150 cadáveres diar…
1204,2020-04-02 22:56:18,"RT @ChalecosAmarill: 📽🆘 #EcuadorEnEmergencia 🇪🇨

⭕ #Ecuador La negligencia de los esbirros del dictador @Lenin tiene que ser juzgada.

🔻Te…"
1205,2020-04-02 22:56:15,X FAVOR paremos al #Covid_19ec le exigimos al gobierno de @Lenin SOLICITE AYUDA INTERNACIONAL PORQ su gobierno no t… https://t.co/s5U4NhoZdt
1206,2020-04-02 22:56:10,"RT @Rotisa: No son noticias falsas... ES REAL, esta mujer arrogante y déspota @mariapaularomo es quien crea pánico en mi país. #EcuadorEnEm…"
1207,2020-04-02 22:56:09,"RT @EcuadorVideo: Situación muy triste en la que un joven pide desesperado   atención para su madre por su estado de emergencia, y le niega…"
1208,2020-04-02 22:56:05,"RT @ReiGomezR: .@Lenin pide que ""(...) no nos hagamos eco de las noticias falsas que tienen clara intencionalidad política."" Y asegura que…"
1209,2020-04-02 22:55:56,"RT @periodista8: Mas allá de que se suspenda la jornada laboral hasta el 12 de Abril, nada contribuirá si los guayaquileños no se quedan en…"
1210,2020-04-02 22:55:54,"RT @robinrobles: #ALERTA otro caso, con datos claros y detalles de la ubicación, es imprescindible retirar ese cuerpo. Es un foco de contag…"
1211,2020-04-02 22:55:51,"RT @EcuadorVideo: Situación muy triste en la que un joven pide desesperado   atención para su madre por su estado de emergencia, y le niega…"
1212,2020-04-02 22:55:49,RT @TPU19J: #CoronavirusEcuador El dictador Lenín Moreno agradece a sus ministros por negar la atención hospitalaria y que los pacientes mu…
1213,2020-04-02 22:55:45,"Nuestra tarea de hoy era hacer justicia por todxa los profesionales de salud, familias víctimas, gente indignada. P… https://t.co/xRx6Pn7wVB"
1214,2020-04-02 22:55:37,RT @rolandoteleSUR: El drama de #Guayaquil. Así fue el manejo de la crisis del nuevo #coronavirus #Covid_19 por los políticos de #Guayas. S…
1215,2020-04-02 22:55:36,RT @Jay_Clandestino: @RubenLoor16 @soyfdelrincon No le alcanzó el cheque de rueditas a este asqueroso de Fernandito golpea mujeres. Diciend…
1216,2020-04-02 22:55:36,"RT @ELCURIOSO3267: Terrible situación se vive en #Ecuador: Enfermeras denuncian las falta de médicos , equipos e insumos para atender casos…"
1217,2020-04-02 22:55:27,"RT @robinrobles: #ALERTA otro caso, con datos claros y detalles de la ubicación, es imprescindible retirar ese cuerpo. Es un foco de contag…"
1218,2020-04-02 22:55:23,"RT @cviterigualinga: URGENTE! Ecuador necesita ayuda d Cuba, China, Rusia con contingente d médicos, medicina, equipos para Guayaquil.Gads,…"
1219,2020-04-02 22:55:00,"RT @indio_nica: #URGENTE 
Circula en redes comunicado del presidente del #Ecuador anunciando su renuncia como presidente. Aún por confirmar…"
1220,2020-04-02 22:54:56,"RT @steevenmaciastv: Siguen cerrando las tiendas ... Qué pasa en el norte de #Guayaquil ?
Los dueños se han ido a sus lugares de origen?
Le…"
1221,2020-04-02 22:54:40,RT @CarmenN02585091: #EcuadorEnEmergencia 🔊De verdad que duele‼️Personas muriendo en la calle a consecuencia del #COVID19. Qué pena‼️Nada m…
1222,2020-04-02 22:54:40,RT @LEXKANDER: #EcuadorEnEmergencia que pena que el mundo nos vea así. 😣 https://t.co/bdLv8VUSO4
1223,2020-04-02 22:54:37,RT @rolandoteleSUR: El drama de #Guayaquil. Así fue el manejo de la crisis del nuevo #coronavirus #Covid_19 por los políticos de #Guayas. S…
1224,2020-04-02 22:54:34,"RT @ELCURIOSO3267: Terrible situación se vive en #Ecuador: Enfermeras denuncian las falta de médicos , equipos e insumos para atender casos…"
1225,2020-04-02 22:54:30,"RT @Jay_Clandestino: (1/3)
No es #FakeNews ni escaso aislado. Está #EcuadorEnEmergencia sanitaria, no se está asumiendo las cosas de forma…"
1226,2020-04-02 22:54:21,"RT @yuliana_zulay: #EcuadorEnEmergencia necesitamos ayuda, me duele ver todo esto 💔 https://t.co/kHbRjWzRWm"
1227,2020-04-02 22:54:14,"RT @EcuadorVideo: Situación muy triste en la que un joven pide desesperado   atención para su madre por su estado de emergencia, y le niega…"
1228,2020-04-02 22:54:14,"RT @ReiGomezR: .@Lenin pide que ""(...) no nos hagamos eco de las noticias falsas que tienen clara intencionalidad política."" Y asegura que…"
1229,2020-04-02 22:54:14,RT @rolandoteleSUR: El drama de #Guayaquil. Así fue el manejo de la crisis del nuevo #coronavirus #Covid_19 por los políticos de #Guayas. S…
1230,2020-04-02 22:54:09,"RT @BaironValleP: Total indolencia con los médicos y enfermeras del @IESSec No son atendidos! Contagiados con el #COVID19, se ven obligados…"
1231,2020-04-02 22:54:05,RT @rolandoteleSUR: El drama de #Guayaquil. Así fue el manejo de la crisis del nuevo #coronavirus #Covid_19 por los políticos de #Guayas. S…
1232,2020-04-02 22:54:02,"@joseantoniokast Youtube marxista???? Aplicación de EEUU, capitalista, neoliberal y todo lo demás, es encerio..… https://t.co/U1fUd8bDO3"
1233,2020-04-02 22:53:58,RT @TPU19J: #CoronavirusEcuador El dictador Lenín Moreno agradece a sus ministros por negar la atención hospitalaria y que los pacientes mu…
1234,2020-04-02 22:53:58,"RT @robinrobles: #ALERTA otro caso, con datos claros y detalles de la ubicación, es imprescindible retirar ese cuerpo. Es un foco de contag…"
1235,2020-04-02 22:53:53,"RT @princessdiexx: Abro hilo de la inutilidad del gobierno de Ecuador. 

Periodista llorando por impotencia. 

#EcuadorEnEmergencia 
#Quéda…"
1236,2020-04-02 22:53:47,RT @Jay_Clandestino: @RubenLoor16 @soyfdelrincon No le alcanzó el cheque de rueditas a este asqueroso de Fernandito golpea mujeres. Diciend…
1237,2020-04-02 22:53:42,RT @rolandoteleSUR: El drama de #Guayaquil. Así fue el manejo de la crisis del nuevo #coronavirus #Covid_19 por los políticos de #Guayas. S…
1238,2020-04-02 22:53:35,"RT @alonso_inca: 🚨 Solo en la provincia de Guayas 🇪🇨 la policía a recogido +300 cuerpos fallecidos en la calle #EcuadorEnEmergencia 
Muchas…"
1239,2020-04-02 22:53:34,RT @kellyglc: Serán recordados como #ElPeorGobiernoDeLaHistoria destrozaron nuestro país!!! #SOSGuayaquil #EcuadorEnEmergencia https://t.co…
1240,2020-04-02 22:53:29,"Un profundo dolor me invade, pero esto me sugiere pensar en alternativas y momentos para activarnos solidariamente… https://t.co/rtq7CS8gaN"
1241,2020-04-02 22:53:18,"RT @lduranaguilar: ¡Esto es terrible y indignante!
Lenín Moreno confirma que no nos están diciendo la verdad.
Esto es muy grave, estan juga…"
1242,2020-04-02 22:53:15,"RT @LaPolita_ec: En octubre no nos dejaron derrocar este gobierno indolente, ahora nos dan la razón, cuando salimos a protestar y defender…"
1243,2020-04-02 22:53:09,RT @LEXKANDER: #EcuadorEnEmergencia que pena que el mundo nos vea así. 😣 https://t.co/bdLv8VUSO4
1244,2020-04-02 22:53:09,"RT @alexadebarragan: Esta gente nunca estuvo a la altura. #SOSGuayaquil #EcuadorEnEmergencia y lo peor esta por venir.

https://t.co/RXeW1p…"
1245,2020-04-02 22:53:07,@Jay_Clandestino @RubenLoor16 @soyfdelrincon @MashiRafael @CarolNicaragua @gutierrez0793 @TPU19J @taniasandinista… https://t.co/m0yo38n9Ab
1246,2020-04-02 22:53:05,RT @lcraca: @Lenin Sos un Hijo de Puta!! #EcuadorSOS @ecinformado #EcuadorEnEmergencia @MashiRafael este tipejo es un inmoral!!
1247,2020-04-02 22:53:03,Ya sabemos que el gob vale 🍄.Solo queda el auto cuidado. Por favor #QuedateEnCasa #COVID2019chile #EcuadorEnEmergencia
1248,2020-04-02 22:52:52,"RT @robinrobles: #ALERTA otro caso, con datos claros y detalles de la ubicación, es imprescindible retirar ese cuerpo. Es un foco de contag…"
1249,2020-04-02 22:52:49,"RT @robinrobles: #ALERTA otro caso, con datos claros y detalles de la ubicación, es imprescindible retirar ese cuerpo. Es un foco de contag…"
1250,2020-04-02 22:52:44,"RT @drexlerjorge: Fuerza #Guayaquil !
Ayudemos a Ecuador!
#EcuadorSOS 
#GuayaquilSOS #EcuadorEnEmergencia"
1251,2020-04-02 22:52:31,"RT @bytati_: Viene a darnos lecciones de humanismo el Presidente que decidió pagar 324 millones en deuda externa, en lugar de comprar kits…"
1252,2020-04-02 22:52:25,"RT @EcuadorVideo: Situación muy triste en la que un joven pide desesperado   atención para su madre por su estado de emergencia, y le niega…"
1253,2020-04-02 22:52:20,RT @DanielLoyaT: Hay que empezar a replantear nuestras prioridades. #EcuadorEnEmergencia #COVID2019Ec #QuedateEnCasa https://t.co/HNx65u17Mi
1254,2020-04-02 22:52:20,@PedroPabloDuart Inútil igual al resto de tus compinches! #renuncia #EcuadorEnEmergencia #SOSGuayaquil #SOSEcuador
1255,2020-04-02 22:52:17,"RT @rolandoteleSUR: #Guayaquil, la ciudad con más contagiados que países enteros. Vea cómo  políticos de #Ecuador improvisaron con la salud…"
1256,2020-04-02 22:52:15,RT @taniasandinista: La situación en #GuayaquilEnEmergencia indigna a cualquiera. Aún cuando hayan personas q digan q al publicar lo sucedi…
1257,2020-04-02 22:52:12,RT @rolandoteleSUR: El drama de #Guayaquil. Así fue el manejo de la crisis del nuevo #coronavirus #Covid_19 por los políticos de #Guayas. S…
1258,2020-04-02 22:52:09,"RT @diebustos: Ángel Páez, periodista del Diario El Universo de #Ecuador narró el horror que viven por la #Pandemia por #Coronavirus
@maspe…"
1259,2020-04-02 22:52:06,El @Educacion_Ec debera imponer el no cobro de #pensiones en los #colegios particulares en #Guayaquil menos el mes… https://t.co/1uOg7gSYMm
1260,2020-04-02 22:52:05,"RT @taniasandinista: En momentos de #PatriaGrande #EcuadorEnEmergencia duele!

El mundo duele.Y aunq la pandemia sea mundial.Hay países q s…"
1261,2020-04-02 22:52:03,RT @VeroGuevarav: Me parece inconcebible que la bancada oficialista pretenda cubrir a @PaulGranda @IESSec BASTA. El pueblo ya no quiere @As…
1262,2020-04-02 22:51:52,"RT @EcuadorVideo: Situación muy triste en la que un joven pide desesperado   atención para su madre por su estado de emergencia, y le niega…"
1263,2020-04-02 22:51:51,"RT @Vicever99396781: Más allá de su condición de traidor al pueblo que votó un programa de Izquierdas, #LeninMoreno ha demostrado ser un co…"
1264,2020-04-02 22:51:49,RT @Cattuvela: 💢 Las únicas mascarillas que valen son las n95 o quirúrgicas #guayaquil si usan de tela se están exponiendo. RT esta informa…
1265,2020-04-02 22:51:45,"RT @bytati_: Viene a darnos lecciones de humanismo el Presidente que decidió pagar 324 millones en deuda externa, en lugar de comprar kits…"
1266,2020-04-02 22:51:44,"RT @robinrobles: #ALERTA otro caso, con datos claros y detalles de la ubicación, es imprescindible retirar ese cuerpo. Es un foco de contag…"
1267,2020-04-02 22:51:43,"RT @renacova: Increíble 😔 💔 #EcuadorEnEmergencia 

https://t.co/3ovrNMWtMa"
1268,2020-04-02 22:51:41,"Desde el 18 de Marzo desde @usuariosdigital hemos solicitado se transparente la información, mal que el propio pres… https://t.co/PIpfIbNnO5"
1269,2020-04-02 22:51:30,"RT @rolandoteleSUR: #Guayaquil, la ciudad con más contagiados que países enteros. Vea cómo  políticos de #Ecuador improvisaron con la salud…"
1270,2020-04-02 22:51:28,RT @rolandoteleSUR: El drama de #Guayaquil. Así fue el manejo de la crisis del nuevo #coronavirus #Covid_19 por los políticos de #Guayas. S…
1271,2020-04-02 22:51:23,RT @pierovg2015: Cuanta indolencia ??entreguen el cuerpo de Washington Ismael valle pluas+ está en el hospital del Guasmo va a tener 1 sema…
1272,2020-04-02 22:51:12,"Ángel Páez, periodista del Diario El Universo de #Ecuador narró el horror que viven por la #Pandemia por… https://t.co/C0jfNFy6Py"
1273,2020-04-02 22:51:11,"RT @ecuatorianasss: Recoja cadaveres @CynthiaViteri6 SEA LIDER  mande camionetas del municipio como hizo en el aeropuerto.
Bernal Calle Áng…"
1274,2020-04-02 22:51:11,RT @marcelaguinaga: Me dueles #EcuadorEnEmergencia
1275,2020-04-02 22:51:00,RT @fotoecocultura: Imágenes fuertes de #Ecuador el pueblo ecuatoriano muere en las calles por el #COVID19 y el Gobierno no hace nada para…
1276,2020-04-02 22:51:00,"RT @bytati_: Viene a darnos lecciones de humanismo el Presidente que decidió pagar 324 millones en deuda externa, en lugar de comprar kits…"
1277,2020-04-02 22:50:58,"RT @FerBetancourt9: Si aún no están convencidos de quedarse en casa, busquen Ecuador y vean los videos que aparecen. 

Desolador lo que est…"
1278,2020-04-02 22:50:57,RT @Jay_Clandestino: @RubenLoor16 @soyfdelrincon No le alcanzó el cheque de rueditas a este asqueroso de Fernandito golpea mujeres. Diciend…
1279,2020-04-02 22:50:55,"RT @MichaelLojano: Que te han hecho Ecuador!
#EcuadorEnEmergencia https://t.co/zsNgggUj5E"
1280,2020-04-02 22:50:48,"RT @MichaelLojano: Que te han hecho Ecuador!
#EcuadorEnEmergencia https://t.co/zsNgggUj5E"
1281,2020-04-02 22:50:43,RT @bytati_: El propio Presidente Moreno desmiente las cifras oficiales presentadas por el COE. Aclara que ahora recogen 150 cadáveres diar…
1282,2020-04-02 22:50:42,RT @DanielLoyaT: Hay que empezar a replantear nuestras prioridades. #EcuadorEnEmergencia #COVID2019Ec #QuedateEnCasa https://t.co/HNx65u17Mi
1283,2020-04-02 22:50:41,RT @consuemary: Alguien sabe si existe algo parecido para los profesionales de la comunicación social??? Digo algo así como: juro informar…
1284,2020-04-02 22:50:38,"RT @Leticia_bco: Hay un hombre infectado junto con su hijo de 11 años, su papá no podía respirar. El Niño llamó al 171 para que le envíen u…"
1285,2020-04-02 22:50:32,"RT @mijamart88: ✳️♦️ #EcuadorEnEmergencia ♦️✳️

A ver si capto, #LeninMoreno dado q es el presidente de #ECUADOR se pide a sí mismo transpa…"
1286,2020-04-02 22:50:31,RT @Cattuvela: 💢 Las únicas mascarillas que valen son las n95 o quirúrgicas #guayaquil si usan de tela se están exponiendo. RT esta informa…
1287,2020-04-02 22:50:22,RT @LEXKANDER: #EcuadorEnEmergencia que pena que el mundo nos vea así. 😣 https://t.co/bdLv8VUSO4
1288,2020-04-02 22:50:19,"RT @renacova: Increíble 😔 💔 #EcuadorEnEmergencia 

https://t.co/3ovrNMWtMa"
1289,2020-04-02 22:50:17,"RT @BaironValleP: Total indolencia con los médicos y enfermeras del @IESSec No son atendidos! Contagiados con el #COVID19, se ven obligados…"
1290,2020-04-02 22:50:17,"RT @taniasandinista: El dolor de narrar la realidad...
Una triste realidad...

#EcuadorEnEmergencia 
#COVIDー19 
#PLOMO19 https://t.co/ITrFF…"
1291,2020-04-02 22:50:13,RT @rolandoteleSUR: El drama de #Guayaquil. Así fue el manejo de la crisis del nuevo #coronavirus #Covid_19 por los políticos de #Guayas. S…
1292,2020-04-02 22:50:09,"RT @drexlerjorge: Fuerza #Guayaquil !
Ayudemos a Ecuador!
#EcuadorSOS 
#GuayaquilSOS #EcuadorEnEmergencia"
1293,2020-04-02 22:50:05,"RT @mjriverobisso: #YoDigoBastaClaro, Basta de abusos, cortes, cobros, la empatía es ahora, dejen de abusar en momentos de crisis.
@ottoson…"
1294,2020-04-02 22:50:00,RT @Jay_Clandestino: @RubenLoor16 @soyfdelrincon No le alcanzó el cheque de rueditas a este asqueroso de Fernandito golpea mujeres. Diciend…
1295,2020-04-02 22:49:58,RT @MorlaCasis: Lo que suscede en Guayaquil es algo espeluznante y de terror hay muchos muertos el gobierno no dice nada y miente para tapa…
1296,2020-04-02 22:49:45,RT @bytati_: El propio Presidente Moreno desmiente las cifras oficiales presentadas por el COE. Aclara que ahora recogen 150 cadáveres diar…
1297,2020-04-02 22:49:44,RT @TPU19J: #CoronavirusEcuador El dictador Lenín Moreno agradece a sus ministros por negar la atención hospitalaria y que los pacientes mu…
1298,2020-04-02 22:49:43,#EcuadorEnEmergencia No caer en PARANOIA ese miedo que nos asola y que venimos arrastrando desde que eramos caverna… https://t.co/8B9WH76pdZ
1299,2020-04-02 22:49:34,"RT @bytati_: Los focos están sobre Ecuador por el mal manejo de la crisis sanitaria de SU GOBIERNO. 

No son fake news. No es un complot en…"
1300,2020-04-02 22:49:28,Triste lo que vive mí país... Que dolor tanta indolencia y falta de acción oportuna de las autoridades.… https://t.co/wcx864MIW5
1301,2020-04-02 22:49:26,"RT @bytati_: Viene a darnos lecciones de humanismo el Presidente que decidió pagar 324 millones en deuda externa, en lugar de comprar kits…"
1302,2020-04-02 22:49:25,"RT @Paobalkzar: Lastimosamente la gente se desespera por adquirir víveres y medicamentos, ya que las tiendas de barrios estan cerradas y la…"
1303,2020-04-02 22:49:24,RT @consuemary: Alguien sabe si existe algo parecido para los profesionales de la comunicación social??? Digo algo así como: juro informar…
1304,2020-04-02 22:49:21,RT @rolandoteleSUR: El drama de #Guayaquil. Así fue el manejo de la crisis del nuevo #coronavirus #Covid_19 por los políticos de #Guayas. S…
1305,2020-04-02 22:49:20,"BIEN DICHO @soyfdelrincon @CNNEE

EL PRESIDENTE DE ECUADOR @LENIN ANDA EN MUTIS

#SOSEcuador #EcuadorSOS #COVID_19… https://t.co/7Dz18rwHo3"
1306,2020-04-02 22:49:15,"RT @EcuadorVideo: Situación muy triste en la que un joven pide desesperado   atención para su madre por su estado de emergencia, y le niega…"
1307,2020-04-02 22:49:15,"RT @bytati_: El pueblo ecuatoriano está sufriendo. Hospitales desbordados, no hay pruebas ni medicinas, queman cadáveres en descampados, ¿Y…"
1308,2020-04-02 22:49:01,"#Guayaquil, la ciudad con más contagiados que países enteros. Vea cómo  políticos de #Ecuador improvisaron con la s… https://t.co/SuZTcQUgoO"
1309,2020-04-02 22:48:56,"RT @PaubtsOT7: @tahigue29 Tambien ha contratado a los gallinazos para que vuelen por los hospitales, actores para que se hagan pasar por mu…"
1310,2020-04-02 22:48:50,RT @consuemary: Alguien sabe si existe algo parecido para los profesionales de la comunicación social??? Digo algo así como: juro informar…
1311,2020-04-02 22:48:47,"Una pena @LoroHomero @MunicipioQuito @PoliciaEcuador que se les este yendo de las manos, la gente hace caso omiso d… https://t.co/2QALdnmxxE"
1312,2020-04-02 22:48:44,"RT @GodInEcuador: A partir de ahora, sólo publicaré un tweet diario. A quienes estén atentos, les será revelada la verdad para salir de est…"
1313,2020-04-02 22:48:43,"RT @veronicaariasf: En medio de todo el dolor y la angustia por esta terrible pandemia, también hay esperanza, en #Loja recibieron el alta…"
1314,2020-04-02 22:48:38,RT @liss_joha: Villamar pida que también le den de baja a CNN  😂 @fabovillamar @Lenin #SOSGuayaquil #SOSEcuador #EcuadorEnEmergencia
1315,2020-04-02 22:48:38,"RT @christina_vega6: Cualquier parecido con la realidad, es pura coincidencia 🙄 #IESS #EcuadorEnEmergencia #EcuadorSOS #CODVID19 #COVID19Ec…"
1316,2020-04-02 22:48:37,"RT @bytati_: Los focos están sobre Ecuador por el mal manejo de la crisis sanitaria de SU GOBIERNO. 

No son fake news. No es un complot en…"
1317,2020-04-02 22:48:22,"@tahigue29 Tambien ha contratado a los gallinazos para que vuelen por los hospitales, actores para que se hagan pas… https://t.co/rdHhL2AurW"
1318,2020-04-02 22:48:20,RT @VeroGuevarav: Me parece inconcebible que la bancada oficialista pretenda cubrir a @PaulGranda @IESSec BASTA. El pueblo ya no quiere @As…
1319,2020-04-02 22:48:14,RT @EcuadorVideo: 𝗣𝗹𝗮𝘆 &amp; 𝗥𝗧 ▶️ Así están los médicos del Ecuador en algunos lugares viendo la mejor manera de protegerse para poder salvar…
1320,2020-04-02 22:48:13,"RT @bytati_: Viene a darnos lecciones de humanismo el Presidente que decidió pagar 324 millones en deuda externa, en lugar de comprar kits…"
1321,2020-04-02 22:48:10,RT @Jay_Clandestino: @RubenLoor16 @soyfdelrincon No le alcanzó el cheque de rueditas a este asqueroso de Fernandito golpea mujeres. Diciend…
1322,2020-04-02 22:48:06,"RT @Rotisa: No son noticias falsas... ES REAL, esta mujer arrogante y déspota @mariapaularomo es quien crea pánico en mi país. #EcuadorEnEm…"
1323,2020-04-02 22:48:02,RT @AldoVillalva3: Casos de coronavirus en Latinoamérica #EcuadorEnEmergencia #SOSEcuador #COVID2019Ec https://t.co/SYy8TleJ4u
1324,2020-04-02 22:48:01,Hay que pararlos... no dejen entrar a esta gente #SOSGuayaquil  #EcuadorEnEmergencia  #SOSEcuador  #COVIDー19 https://t.co/EMUbhdz5Es
1325,2020-04-02 22:48:00,"Recoja cadaveres @CynthiaViteri6 SEA LIDER  mande camionetas del municipio como hizo en el aeropuerto.
Bernal Calle… https://t.co/jWbVBMdh3E"
1326,2020-04-02 22:47:57,La verdad sobre mi tierra #EcuadorEnEmergencia https://t.co/zyGJKEWU6m
1327,2020-04-02 22:47:55,COVID-19: Noticias actualizadas con video de CNN que muestra la situación en Ecuador siga @rsafllics… https://t.co/UClfQq0ktS
1328,2020-04-02 22:47:50,"RT @indio_nica: #URGENTE 
Circula en redes comunicado del presidente del #Ecuador anunciando su renuncia como presidente. Aún por confirmar…"
1329,2020-04-02 22:47:46,RT @marcelaholguin: Miles de familias que hoy viven los momentos más dolorosos de su vida confiaron en la palabra de  @CataAndramuno!!! Ind…
1330,2020-04-02 22:47:43,"RT @chinocarrasco_: Guayaquil | Amigo y compañero de Canal Uno, Paúl Tobar, te nos adelantaste a los brazos de Dios mi pana, esto es un has…"
1331,2020-04-02 22:47:36,"RT @veronicaariasf: En medio de todo el dolor y la angustia por esta terrible pandemia, también hay esperanza, en #Loja recibieron el alta…"
1332,2020-04-02 22:47:28,RT @LEXKANDER: #EcuadorEnEmergencia que pena que el mundo nos vea así. 😣 https://t.co/bdLv8VUSO4
1333,2020-04-02 22:47:26,"@Andres_Salas87 En 3 años el #GobiernoDeTodos ha destrozado al país con el pretexto de transparentar las cifras, y… https://t.co/lxOVFPf6HP"
1334,2020-04-02 22:47:24,"Da tristeza ver a mi país así...
No entiendo porque algunas personas no toman la medidas necesarias, hay muchas fam… https://t.co/m2RykK5o5z"
1335,2020-04-02 22:47:20,"RT @chinogomez14: Saldremos adelante, fuerza Guayaquil, fe, disciplina, respeto.
#SOSGuayaquil #EcuadorEnEmergencia #EcuadorSOS 
#QuedateEn…"
1336,2020-04-02 22:47:19,RT @consuemary: Alguien sabe si existe algo parecido para los profesionales de la comunicación social??? Digo algo así como: juro informar…
1337,2020-04-02 22:47:13,"RT @bytati_: Los focos están sobre Ecuador por el mal manejo de la crisis sanitaria de SU GOBIERNO. 

No son fake news. No es un complot en…"
1338,2020-04-02 22:47:08,"RT @tecnovare: El coronavirus está dejando Guayaquil, en emergencia total, con un estado totalmente ausente. #GuayaquilSOS #EcuadorEnEmerge…"
1339,2020-04-02 22:47:07,RT @DanielLoyaT: Hay que empezar a replantear nuestras prioridades. #EcuadorEnEmergencia #COVID2019Ec #QuedateEnCasa https://t.co/HNx65u17Mi
1340,2020-04-02 22:46:58,RT @DanielLoyaT: Hay que empezar a replantear nuestras prioridades. #EcuadorEnEmergencia #COVID2019Ec #QuedateEnCasa https://t.co/HNx65u17Mi
1341,2020-04-02 22:46:53,RT @USHM0: ¡En Ecuador tiran los muertos a las calles! ¿El gobierno Ecuatoriano oculta cifras reales de fallecidos? ¿Colapso total del sist…
1342,2020-04-02 22:46:40,RT @TPU19J: #CoronavirusEcuador El dictador Lenín Moreno agradece a sus ministros por negar la atención hospitalaria y que los pacientes mu…
1343,2020-04-02 22:46:26,"RT @Vicever99396781: Más allá de su condición de traidor al pueblo que votó un programa de Izquierdas, #LeninMoreno ha demostrado ser un co…"
1344,2020-04-02 22:46:20,RT @LEXKANDER: #EcuadorEnEmergencia que pena que el mundo nos vea así. 😣 https://t.co/bdLv8VUSO4
1345,2020-04-02 22:46:17,RT @Nahumpsuv: ¡NEGATIVO¡ Al #covid_19 Gracias al Gobierno Revolucionario y nuestros Países Aliados Rusia y China tenemos los insumos para…
